customer_id,churn_probability,risk_level
31233,0.9271,High
43836,0.9271,High
13906,0.927,High
36014,0.927,High
22667,0.927,High
24309,0.9268,High
33593,0.9268,High
5359,0.9268,High
20737,0.9267,High
47414,0.9267,High
16168,0.9267,High
26505,0.9266,High
18933,0.9266,High
2475,0.9266,High
11357,0.9266,High
13030,0.9266,High
46929,0.9266,High
44789,0.9266,High
12003,0.9266,High
28586,0.9265,High
5895,0.9265,High
51757,0.9264,High
9105,0.9264,High
16422,0.9264,High
39875,0.9264,High
30872,0.9264,High
48776,0.9264,High
42287,0.9263,High
50071,0.9263,High
16086,0.9263,High
20321,0.9263,High
8427,0.9263,High
41870,0.9263,High
49611,0.9263,High
8272,0.9262,High
40036,0.9262,High
37587,0.9262,High
41911,0.9262,High
16001,0.9262,High
6964,0.9262,High
51706,0.9261,High
30369,0.9261,High
9838,0.9261,High
27936,0.926,High
6664,0.926,High
3545,0.926,High
24670,0.926,High
1907,0.926,High
46639,0.9259,High
4846,0.9259,High
48337,0.9259,High
24726,0.9259,High
48369,0.9258,High
2478,0.9258,High
33683,0.9257,High
32617,0.9257,High
10488,0.9256,High
36851,0.9256,High
3140,0.9256,High
43724,0.9256,High
35937,0.9256,High
45182,0.9256,High
35432,0.9255,High
1086,0.9255,High
31791,0.9255,High
51779,0.9255,High
42185,0.9254,High
38795,0.9254,High
21035,0.9254,High
30559,0.9254,High
5000,0.9254,High
3128,0.9254,High
26209,0.9253,High
6068,0.9253,High
4186,0.9253,High
48979,0.9253,High
23243,0.9252,High
4447,0.9252,High
13740,0.9251,High
34814,0.9251,High
23550,0.9251,High
38938,0.925,High
50235,0.925,High
48599,0.925,High
33157,0.925,High
19156,0.9249,High
14196,0.9249,High
25410,0.9249,High
5943,0.9248,High
8964,0.9248,High
7277,0.9248,High
38382,0.9248,High
32069,0.9248,High
26771,0.9247,High
37985,0.9247,High
36962,0.9246,High
39310,0.9246,High
24036,0.9246,High
11608,0.9246,High
46018,0.9246,High
50839,0.9246,High
15913,0.9246,High
4852,0.9246,High
5858,0.9245,High
9610,0.9245,High
20147,0.9244,High
21726,0.9244,High
36695,0.9243,High
6043,0.9243,High
47391,0.9243,High
23612,0.9242,High
33131,0.9242,High
36647,0.9242,High
21460,0.9242,High
42631,0.9241,High
17808,0.9241,High
6502,0.924,High
8871,0.924,High
10518,0.924,High
44310,0.924,High
27029,0.924,High
8516,0.924,High
847,0.9239,High
47336,0.9238,High
7466,0.9238,High
33168,0.9238,High
38006,0.9238,High
10930,0.9238,High
20439,0.9238,High
47561,0.9237,High
6020,0.9237,High
50472,0.9237,High
5174,0.9237,High
10421,0.9236,High
43757,0.9236,High
51378,0.9236,High
35921,0.9236,High
27285,0.9235,High
17871,0.9235,High
15324,0.9235,High
45868,0.9235,High
15385,0.9235,High
35109,0.9235,High
15213,0.9235,High
20961,0.9235,High
17844,0.9234,High
23534,0.9234,High
51001,0.9233,High
9306,0.9233,High
20350,0.9233,High
40197,0.9233,High
34326,0.9233,High
51356,0.9233,High
30135,0.9232,High
47079,0.9232,High
36515,0.9232,High
295,0.9232,High
26933,0.9231,High
19513,0.9231,High
25577,0.9231,High
14203,0.9231,High
39406,0.9231,High
20871,0.9231,High
22976,0.923,High
31589,0.923,High
6875,0.923,High
37959,0.923,High
20967,0.9229,High
25611,0.9229,High
49247,0.9229,High
36113,0.9229,High
25486,0.9229,High
42755,0.9229,High
17778,0.9229,High
11659,0.9229,High
930,0.9228,High
13724,0.9228,High
36211,0.9228,High
8499,0.9228,High
9171,0.9228,High
12811,0.9228,High
11712,0.9228,High
21250,0.9228,High
37730,0.9227,High
27263,0.9227,High
1314,0.9227,High
43596,0.9227,High
17020,0.9227,High
32647,0.9227,High
51478,0.9227,High
7880,0.9226,High
48151,0.9226,High
38709,0.9225,High
6375,0.9225,High
45022,0.9225,High
20200,0.9225,High
47575,0.9225,High
45399,0.9225,High
28534,0.9224,High
45649,0.9224,High
41832,0.9224,High
19917,0.9223,High
15968,0.9223,High
38083,0.9223,High
23454,0.9223,High
45277,0.9223,High
49999,0.9222,High
48559,0.9222,High
19168,0.9222,High
27750,0.9221,High
49332,0.9221,High
39778,0.9221,High
3047,0.922,High
3010,0.922,High
10867,0.9219,High
44053,0.9219,High
22442,0.9219,High
23228,0.9219,High
12848,0.9219,High
6503,0.9218,High
9101,0.9218,High
31486,0.9218,High
1264,0.9218,High
11249,0.9217,High
47885,0.9217,High
31721,0.9217,High
9738,0.9217,High
44398,0.9217,High
36889,0.9217,High
29954,0.9216,High
29017,0.9216,High
46307,0.9216,High
38268,0.9215,High
28146,0.9215,High
51951,0.9215,High
35073,0.9215,High
5173,0.9215,High
7375,0.9214,High
10211,0.9214,High
4365,0.9213,High
48900,0.9213,High
40153,0.9213,High
19492,0.9213,High
41541,0.9212,High
25559,0.9212,High
830,0.9212,High
25937,0.9211,High
31220,0.9211,High
15613,0.9211,High
47421,0.9211,High
41571,0.9211,High
44585,0.921,High
42942,0.921,High
1912,0.9209,High
22388,0.9209,High
46201,0.9209,High
24601,0.9208,High
12409,0.9208,High
6869,0.9208,High
29192,0.9208,High
23257,0.9208,High
8899,0.9208,High
43926,0.9207,High
50799,0.9207,High
37526,0.9207,High
39232,0.9206,High
45567,0.9206,High
48243,0.9206,High
16341,0.9206,High
5767,0.9206,High
21914,0.9206,High
31536,0.9205,High
48433,0.9205,High
28231,0.9204,High
36754,0.9204,High
29862,0.9204,High
44892,0.9204,High
30454,0.9204,High
3555,0.9203,High
40024,0.9203,High
14324,0.9203,High
39317,0.9203,High
34738,0.9203,High
32110,0.9202,High
15219,0.9202,High
3415,0.9202,High
33566,0.9202,High
45970,0.9202,High
47443,0.9202,High
14482,0.9201,High
27665,0.9201,High
8689,0.9201,High
10757,0.9201,High
45199,0.92,High
12512,0.92,High
16448,0.92,High
28131,0.92,High
42422,0.9199,High
30951,0.9199,High
8315,0.9199,High
7720,0.9198,High
11928,0.9198,High
33377,0.9198,High
18539,0.9198,High
49680,0.9198,High
22963,0.9197,High
36241,0.9197,High
1655,0.9196,High
5090,0.9196,High
21905,0.9196,High
13638,0.9196,High
12882,0.9196,High
5053,0.9196,High
2398,0.9196,High
22855,0.9195,High
26896,0.9195,High
29328,0.9194,High
51697,0.9193,High
28357,0.9193,High
21603,0.9193,High
41687,0.9193,High
9530,0.9193,High
13076,0.9193,High
18176,0.9192,High
13765,0.9192,High
7358,0.9192,High
18394,0.9192,High
3541,0.9192,High
36384,0.9192,High
44883,0.9191,High
41188,0.9191,High
1454,0.9191,High
49804,0.9191,High
15117,0.9191,High
3640,0.9191,High
29034,0.919,High
14193,0.9188,High
41333,0.9188,High
44660,0.9188,High
9910,0.9188,High
40543,0.9188,High
26600,0.9187,High
51727,0.9187,High
22026,0.9187,High
49426,0.9187,High
10190,0.9187,High
5959,0.9186,High
3182,0.9186,High
12993,0.9185,High
25820,0.9184,High
38861,0.9184,High
22952,0.9184,High
22399,0.9184,High
16750,0.9184,High
41843,0.9183,High
10350,0.9182,High
44607,0.9182,High
40560,0.9182,High
30954,0.9181,High
10433,0.9181,High
19860,0.918,High
50149,0.918,High
13099,0.918,High
36401,0.918,High
13849,0.9179,High
6711,0.9179,High
21875,0.9178,High
9748,0.9178,High
17032,0.9178,High
46827,0.9178,High
10700,0.9177,High
48383,0.9176,High
25747,0.9176,High
25842,0.9176,High
49455,0.9176,High
40259,0.9175,High
45704,0.9175,High
25297,0.9175,High
42055,0.9174,High
43886,0.9174,High
14954,0.9174,High
31735,0.9173,High
32349,0.9173,High
2667,0.9173,High
31837,0.9173,High
35608,0.9173,High
35179,0.9173,High
21252,0.9172,High
20344,0.9172,High
27598,0.9172,High
32928,0.9172,High
34958,0.9172,High
39132,0.9172,High
29314,0.9171,High
5313,0.9171,High
47207,0.9171,High
18150,0.9171,High
39571,0.917,High
40111,0.917,High
25562,0.917,High
13162,0.917,High
29347,0.917,High
40893,0.917,High
26677,0.917,High
50031,0.917,High
26313,0.9169,High
8113,0.9169,High
19611,0.9169,High
25426,0.9169,High
6383,0.9168,High
12666,0.9168,High
28480,0.9168,High
15012,0.9168,High
18744,0.9167,High
3862,0.9167,High
37321,0.9167,High
7388,0.9167,High
40419,0.9167,High
19546,0.9167,High
17418,0.9166,High
32045,0.9166,High
35611,0.9165,High
19348,0.9165,High
347,0.9164,High
19665,0.9164,High
2225,0.9164,High
5996,0.9164,High
15518,0.9164,High
9203,0.9163,High
12045,0.9163,High
39901,0.9163,High
45734,0.9162,High
42895,0.9162,High
13255,0.9162,High
9224,0.9162,High
15928,0.9162,High
21293,0.9162,High
4573,0.9162,High
33102,0.9161,High
22479,0.9161,High
29464,0.9161,High
18885,0.9161,High
17220,0.9161,High
39245,0.9161,High
4862,0.9161,High
20199,0.916,High
18436,0.916,High
48571,0.916,High
4046,0.916,High
8915,0.9159,High
18406,0.9159,High
10731,0.9159,High
48012,0.9157,High
28227,0.9156,High
9379,0.9155,High
13365,0.9155,High
14435,0.9155,High
43228,0.9155,High
47175,0.9155,High
42327,0.9155,High
24676,0.9155,High
48680,0.9154,High
28297,0.9154,High
50436,0.9154,High
8352,0.9153,High
47425,0.9153,High
7936,0.9153,High
31281,0.9153,High
48815,0.9152,High
38435,0.9152,High
36764,0.9152,High
25029,0.9151,High
6166,0.9151,High
14206,0.9151,High
16198,0.9151,High
14001,0.9151,High
22883,0.9151,High
28698,0.9151,High
22940,0.9151,High
50668,0.9151,High
47537,0.9151,High
34148,0.915,High
2893,0.915,High
1957,0.9149,High
30875,0.9149,High
32577,0.9148,High
630,0.9147,High
46696,0.9147,High
9091,0.9147,High
3794,0.9147,High
19701,0.9147,High
3672,0.9146,High
36415,0.9146,High
36471,0.9146,High
24872,0.9145,High
51316,0.9145,High
47489,0.9145,High
32780,0.9144,High
32497,0.9143,High
21229,0.9143,High
9118,0.9143,High
22277,0.9143,High
28817,0.9143,High
36353,0.9142,High
49687,0.9142,High
9412,0.9142,High
9089,0.9142,High
43281,0.9142,High
50777,0.9142,High
33545,0.9141,High
4076,0.9141,High
45666,0.9141,High
46241,0.9141,High
36545,0.914,High
33280,0.914,High
35447,0.9139,High
30657,0.9139,High
15863,0.9139,High
16145,0.9138,High
18937,0.9138,High
44948,0.9138,High
11963,0.9137,High
9370,0.9137,High
12305,0.9136,High
19681,0.9136,High
50555,0.9136,High
13699,0.9136,High
30094,0.9135,High
14837,0.9135,High
23415,0.9135,High
27893,0.9135,High
37646,0.9134,High
17748,0.9134,High
36700,0.9134,High
11691,0.9134,High
18307,0.9134,High
19121,0.9132,High
10923,0.9132,High
47263,0.913,High
44026,0.913,High
15274,0.913,High
29897,0.913,High
6432,0.9129,High
4770,0.9129,High
23777,0.9128,High
44157,0.9128,High
7313,0.9127,High
21789,0.9127,High
4244,0.9127,High
32791,0.9127,High
33259,0.9126,High
16909,0.9125,High
33371,0.9125,High
47308,0.9125,High
23882,0.9124,High
5082,0.9124,High
37967,0.9124,High
20114,0.9124,High
50672,0.9123,High
50219,0.9123,High
42328,0.9123,High
24113,0.9122,High
13038,0.9122,High
7100,0.9122,High
11207,0.9122,High
34633,0.9122,High
46343,0.9122,High
24826,0.9122,High
44370,0.9121,High
3288,0.912,High
9262,0.912,High
43060,0.912,High
16246,0.912,High
35866,0.9119,High
36499,0.9119,High
13957,0.9119,High
35634,0.9119,High
13908,0.9119,High
27295,0.9119,High
51918,0.9118,High
26162,0.9118,High
15694,0.9118,High
41954,0.9118,High
24507,0.9118,High
13956,0.9118,High
35773,0.9117,High
14651,0.9117,High
49432,0.9117,High
42745,0.9117,High
43406,0.9117,High
13703,0.9116,High
42680,0.9116,High
50177,0.9115,High
50741,0.9115,High
17141,0.9115,High
48364,0.9114,High
10859,0.9114,High
34089,0.9114,High
51559,0.9114,High
2,0.9114,High
3398,0.9113,High
36250,0.9113,High
31766,0.9112,High
46959,0.9112,High
15457,0.9112,High
29590,0.9111,High
51550,0.9111,High
27228,0.9111,High
1330,0.9111,High
6549,0.9111,High
44766,0.9111,High
29626,0.9111,High
37533,0.911,High
6731,0.911,High
11046,0.911,High
26883,0.911,High
27264,0.9109,High
27126,0.9109,High
51828,0.9109,High
34255,0.9109,High
27240,0.9109,High
13594,0.9109,High
39978,0.9109,High
31715,0.9109,High
22034,0.9108,High
36811,0.9108,High
33423,0.9107,High
48111,0.9107,High
43637,0.9107,High
8905,0.9107,High
37183,0.9106,High
41016,0.9106,High
6128,0.9106,High
17795,0.9105,High
37933,0.9105,High
38800,0.9104,High
24776,0.9104,High
17610,0.9104,High
4598,0.9103,High
31526,0.9103,High
28264,0.9103,High
46472,0.9103,High
28388,0.9101,High
36262,0.9101,High
5919,0.9101,High
20586,0.91,High
1009,0.91,High
14575,0.91,High
19707,0.91,High
14801,0.9099,High
35541,0.9099,High
9189,0.9098,High
3399,0.9098,High
36240,0.9097,High
22391,0.9097,High
22401,0.9097,High
5617,0.9097,High
18194,0.9097,High
48109,0.9096,High
27646,0.9096,High
13921,0.9096,High
1295,0.9096,High
32052,0.9095,High
10698,0.9095,High
41873,0.9095,High
33651,0.9095,High
38012,0.9095,High
21496,0.9095,High
18442,0.9095,High
8652,0.9094,High
22889,0.9094,High
22341,0.9094,High
186,0.9094,High
2040,0.9093,High
50214,0.9093,High
35359,0.9093,High
17947,0.9093,High
31455,0.9093,High
14425,0.9092,High
8232,0.9091,High
22223,0.9091,High
50854,0.9091,High
9332,0.9091,High
40068,0.9091,High
31656,0.9091,High
24336,0.909,High
18524,0.909,High
29199,0.9089,High
27430,0.9089,High
39122,0.9089,High
1184,0.9089,High
29253,0.9089,High
45070,0.9088,High
48911,0.9088,High
49160,0.9088,High
42901,0.9087,High
17552,0.9087,High
16544,0.9087,High
48318,0.9087,High
22528,0.9086,High
13835,0.9086,High
43284,0.9085,High
41178,0.9085,High
49068,0.9084,High
35355,0.9084,High
25596,0.9083,High
5351,0.9083,High
13860,0.9082,High
15296,0.9082,High
48946,0.9082,High
42196,0.9082,High
8339,0.9081,High
42715,0.9081,High
41112,0.9081,High
28913,0.908,High
48086,0.908,High
14144,0.908,High
10598,0.908,High
15718,0.9079,High
14717,0.9078,High
42609,0.9078,High
28556,0.9078,High
37665,0.9077,High
20913,0.9077,High
22159,0.9077,High
22377,0.9076,High
7592,0.9076,High
2613,0.9076,High
29183,0.9075,High
2129,0.9075,High
7493,0.9074,High
40797,0.9074,High
2605,0.9073,High
3655,0.9073,High
24740,0.9073,High
29762,0.9072,High
19609,0.9072,High
14831,0.9071,High
34943,0.907,High
5910,0.907,High
7873,0.9069,High
28768,0.9069,High
11116,0.9069,High
47194,0.9069,High
43455,0.9068,High
32008,0.9068,High
39720,0.9068,High
12089,0.9068,High
17556,0.9067,High
45558,0.9067,High
36715,0.9067,High
612,0.9067,High
50656,0.9067,High
16984,0.9067,High
26146,0.9066,High
20430,0.9066,High
9243,0.9066,High
29344,0.9066,High
13865,0.9066,High
11927,0.9065,High
8497,0.9064,High
28597,0.9064,High
34192,0.9064,High
13417,0.9064,High
14300,0.9063,High
42660,0.9063,High
3416,0.9063,High
49616,0.9063,High
2695,0.9062,High
34642,0.9062,High
48889,0.9062,High
34949,0.9061,High
36541,0.9061,High
36148,0.9061,High
15099,0.9061,High
32778,0.906,High
51931,0.906,High
19987,0.906,High
21863,0.906,High
51377,0.906,High
27628,0.9059,High
20915,0.9059,High
12989,0.9059,High
12377,0.9058,High
33916,0.9058,High
31691,0.9058,High
18434,0.9057,High
22370,0.9057,High
12765,0.9057,High
44077,0.9056,High
8946,0.9055,High
40109,0.9055,High
10193,0.9055,High
6461,0.9055,High
5436,0.9054,High
3273,0.9053,High
50645,0.9053,High
47590,0.9053,High
13271,0.9052,High
33824,0.9051,High
34398,0.9051,High
16267,0.9051,High
50763,0.9051,High
48724,0.9051,High
21260,0.905,High
15157,0.905,High
50360,0.905,High
39218,0.9049,High
38522,0.9049,High
41015,0.9049,High
47939,0.9048,High
19901,0.9047,High
50333,0.9047,High
20994,0.9046,High
20777,0.9046,High
40369,0.9046,High
32981,0.9046,High
36935,0.9046,High
1597,0.9045,High
10499,0.9045,High
8382,0.9045,High
36083,0.9044,High
17349,0.9044,High
12868,0.9043,High
22740,0.9043,High
12557,0.9043,High
39454,0.9042,High
19599,0.9042,High
51428,0.9041,High
41733,0.9041,High
41257,0.9041,High
4831,0.9041,High
10949,0.904,High
40775,0.904,High
10668,0.904,High
32455,0.904,High
28220,0.9039,High
30956,0.9039,High
6053,0.9039,High
9235,0.9039,High
25591,0.9038,High
15155,0.9038,High
22754,0.9038,High
1802,0.9038,High
30810,0.9038,High
47800,0.9038,High
29792,0.9038,High
48810,0.9038,High
21298,0.9037,High
28845,0.9037,High
41580,0.9037,High
40317,0.9037,High
5705,0.9037,High
21326,0.9037,High
23967,0.9037,High
38698,0.9037,High
13357,0.9036,High
6879,0.9036,High
16104,0.9036,High
2355,0.9036,High
29736,0.9035,High
33583,0.9034,High
4644,0.9034,High
43341,0.9034,High
35369,0.9034,High
20503,0.9034,High
29532,0.9034,High
17783,0.9034,High
30576,0.9032,High
21052,0.9032,High
32989,0.9032,High
35338,0.9032,High
27967,0.9032,High
29456,0.9031,High
13804,0.9031,High
31384,0.9031,High
16037,0.9031,High
5534,0.9031,High
15186,0.9031,High
14823,0.903,High
13259,0.903,High
12039,0.9029,High
23363,0.9029,High
10206,0.9029,High
11253,0.9028,High
33905,0.9028,High
217,0.9027,High
3023,0.9027,High
26311,0.9027,High
35681,0.9027,High
51777,0.9027,High
8298,0.9027,High
29287,0.9027,High
49915,0.9026,High
33408,0.9026,High
42193,0.9026,High
7273,0.9026,High
35470,0.9026,High
5517,0.9026,High
17933,0.9025,High
24745,0.9025,High
19994,0.9025,High
44421,0.9024,High
15972,0.9024,High
34563,0.9023,High
46810,0.9023,High
49694,0.9023,High
9571,0.9023,High
30774,0.9021,High
24861,0.9021,High
46979,0.9021,High
8459,0.902,High
33707,0.9019,High
36255,0.9019,High
31408,0.9019,High
38187,0.9018,High
30058,0.9018,High
30252,0.9017,High
43692,0.9017,High
19552,0.9016,High
41009,0.9016,High
1081,0.9016,High
40357,0.9016,High
26563,0.9015,High
3616,0.9015,High
33386,0.9014,High
49168,0.9014,High
22539,0.9013,High
41330,0.9013,High
39883,0.9012,High
23586,0.9011,High
18522,0.9011,High
42869,0.901,High
36964,0.901,High
24144,0.901,High
49093,0.9009,High
30287,0.9009,High
39890,0.9009,High
11131,0.9008,High
22743,0.9008,High
28427,0.9008,High
24098,0.9007,High
23372,0.9007,High
16304,0.9007,High
10125,0.9006,High
4712,0.9006,High
40689,0.9005,High
20117,0.9005,High
45839,0.9005,High
11667,0.9005,High
14608,0.9004,High
44951,0.9004,High
43617,0.9004,High
17526,0.9004,High
38935,0.9003,High
44863,0.9003,High
44919,0.9002,High
11911,0.9002,High
38060,0.9001,High
17422,0.9001,High
49899,0.9001,High
18020,0.9001,High
51465,0.9001,High
28997,0.9,High
1485,0.9,High
15436,0.8999,High
16070,0.8999,High
37170,0.8998,High
42490,0.8998,High
32308,0.8998,High
11897,0.8998,High
43496,0.8998,High
40914,0.8998,High
27184,0.8997,High
10141,0.8997,High
17900,0.8997,High
51400,0.8997,High
50351,0.8996,High
15198,0.8996,High
19069,0.8996,High
1328,0.8996,High
46029,0.8996,High
38167,0.8996,High
49023,0.8995,High
45091,0.8994,High
38304,0.8994,High
28601,0.8994,High
45116,0.8994,High
30327,0.8993,High
17028,0.8993,High
27223,0.8992,High
50991,0.8992,High
49363,0.8992,High
7479,0.8992,High
51962,0.8992,High
10709,0.8991,High
19306,0.8991,High
28183,0.899,High
3316,0.899,High
16830,0.899,High
10087,0.899,High
50909,0.8989,High
2886,0.8989,High
27494,0.8989,High
38148,0.8989,High
30436,0.8989,High
49386,0.8989,High
43344,0.8988,High
25828,0.8988,High
19245,0.8988,High
14611,0.8988,High
33883,0.8987,High
38497,0.8987,High
40682,0.8987,High
34161,0.8987,High
51471,0.8986,High
48030,0.8986,High
36033,0.8986,High
26293,0.8986,High
48725,0.8986,High
18882,0.8985,High
2640,0.8985,High
12221,0.8985,High
21915,0.8985,High
10996,0.8985,High
51470,0.8985,High
2394,0.8985,High
18022,0.8985,High
34443,0.8984,High
227,0.8984,High
32285,0.8984,High
6694,0.8983,High
20032,0.8983,High
12918,0.8983,High
51516,0.8983,High
15882,0.8983,High
6597,0.8983,High
11301,0.8983,High
44779,0.8982,High
23170,0.8981,High
39655,0.8981,High
22881,0.8981,High
23118,0.8981,High
39169,0.8981,High
17732,0.8979,High
32557,0.8979,High
46112,0.8979,High
12646,0.8978,High
33995,0.8977,High
24213,0.8977,High
20282,0.8976,High
39638,0.8976,High
45343,0.8976,High
51994,0.8975,High
14327,0.8975,High
17716,0.8975,High
670,0.8975,High
37474,0.8974,High
28704,0.8974,High
22649,0.8974,High
7622,0.8974,High
5149,0.8974,High
34594,0.8974,High
31227,0.8974,High
5376,0.8974,High
34333,0.8973,High
23578,0.8973,High
35695,0.8973,High
45259,0.8973,High
46274,0.8973,High
44644,0.8973,High
35964,0.8972,High
9123,0.8972,High
43544,0.8972,High
49080,0.8972,High
17483,0.8972,High
29223,0.8971,High
11223,0.8971,High
34329,0.8971,High
4623,0.8971,High
1652,0.8971,High
26864,0.8971,High
14973,0.897,High
42785,0.897,High
4594,0.897,High
19318,0.8969,High
6213,0.8969,High
1275,0.8969,High
8631,0.8969,High
983,0.8969,High
25919,0.8969,High
21099,0.8968,High
14636,0.8968,High
24121,0.8968,High
41650,0.8968,High
32504,0.8968,High
28375,0.8968,High
19875,0.8967,High
5599,0.8967,High
27789,0.8966,High
33636,0.8966,High
6230,0.8966,High
21185,0.8966,High
51217,0.8965,High
11196,0.8965,High
20904,0.8964,High
49154,0.8964,High
16988,0.8964,High
28553,0.8964,High
20436,0.8963,High
45138,0.8963,High
19565,0.8962,High
36497,0.8962,High
3821,0.8962,High
30426,0.8962,High
28202,0.8962,High
46301,0.8962,High
24169,0.8961,High
3150,0.8961,High
51191,0.8961,High
25625,0.896,High
5458,0.896,High
45233,0.896,High
4338,0.896,High
50542,0.896,High
23373,0.896,High
36214,0.8959,High
22231,0.8959,High
48231,0.8959,High
38173,0.8959,High
