customer_id,last_transaction_date,frequency,monetary,recency_days,subscription_status,R_score,F_score,M_score,rfm_score,segment
365,2025-08-06,7.0,69.93,26.0,Active,3,4,2,9,Potential Loyal
366,2025-08-21,12.0,599.88,11.0,Active,5,4,5,14,VIP
367,2025-05-21,2.0,19.98,103.0,Cancelled,2,2,1,5,Lost
368,2025-08-14,7.0,69.93,18.0,Active,4,4,2,10,Potential Loyal
369,2025-06-23,2.0,215.78,70.0,Active,2,2,4,8,Dormant
370,2025-08-03,2.0,13.98,29.0,Active,3,2,1,6,Potential Loyal
371,2025-04-14,1.0,269.89,140.0,Active,2,1,4,7,Dormant
372,2024-05-04,1.0,34.99,485.0,Cancelled,1,1,1,3,Lost
373,2025-07-17,2.0,215.78,46.0,Active,3,2,4,9,Potential Loyal
374,2024-11-05,5.0,99.94999999999999,300.0,Cancelled,1,3,2,6,Lost
375,2024-12-25,11.0,175.89000000000001,250.0,Cancelled,1,4,4,9,Lost
376,2025-01-20,2.0,431.78,224.0,Active,2,2,5,9,Dormant
377,2025-08-25,2.0,31.98,7.0,Active,5,2,1,8,New
378,2025-08-05,12.0,134.28,27.0,Active,3,4,3,10,Loyal
379,2025-07-31,2.0,377.78,32.0,Active,3,2,5,10,Potential Loyal
380,2025-08-21,6.0,47.94,11.0,Active,5,3,1,9,Potential Loyal
381,2024-11-29,1.0,269.89,276.0,Active,1,1,4,6,Dormant
382,2025-07-26,1.0,97.09,37.0,Active,3,1,2,6,Potential Loyal
383,2025-08-23,4.0,99.96,9.0,Active,5,3,2,10,Potential Loyal
384,2024-10-09,1.0,8.99,327.0,Cancelled,1,1,1,3,Lost
385,2025-08-20,13.0,207.87,12.0,Active,4,5,4,13,VIP
386,2025-08-24,1.0,21.24,8.0,Active,5,1,1,7,New
387,2025-08-14,6.0,53.94,18.0,Active,4,3,2,9,Potential Loyal
388,2025-08-04,1.0,6.99,28.0,Active,3,1,1,5,Potential Loyal
389,2025-06-17,16.0,159.84,76.0,Cancelled,2,5,3,10,Lost
390,2025-08-05,3.0,47.97,27.0,Active,3,3,1,7,Potential Loyal
391,2025-08-22,7.0,62.93,10.0,Active,5,4,2,11,Potential Loyal
392,2024-06-26,7.0,100.73,432.0,Cancelled,1,4,2,7,Lost
393,2025-08-20,7.0,48.93,12.0,Active,4,4,1,9,Potential Loyal
394,2025-02-25,1.0,215.89,188.0,Active,2,1,4,7,Dormant
395,2025-08-03,22.0,439.78,29.0,Active,3,5,5,13,Loyal
396,2024-09-21,1.0,91.69,345.0,Active,1,1,2,4,Dormant
397,2025-08-20,4.0,35.96,12.0,Active,4,3,1,8,Potential Loyal
398,2025-08-17,14.0,297.35999999999996,15.0,Active,4,5,5,14,VIP
399,2024-09-24,1.0,97.09,342.0,Active,1,1,2,4,Dormant
400,2025-07-10,11.0,140.69,53.0,Active,3,4,3,10,Loyal
401,2025-08-23,15.0,374.84999999999997,9.0,Active,5,5,5,15,VIP
402,2025-08-15,2.0,22.38,17.0,Active,4,2,1,7,New
403,2025-04-25,1.0,172.69,129.0,Active,2,1,3,6,Dormant
404,2025-03-12,14.0,118.86,173.0,Cancelled,2,5,3,10,Lost
405,2025-08-30,1.0,8.99,2.0,Active,5,1,1,7,New
406,2025-08-22,3.0,149.97,10.0,Active,5,3,3,11,Loyal
407,2024-07-14,3.0,47.97,414.0,Cancelled,1,3,1,5,Lost
408,2025-08-27,4.0,99.96,5.0,Active,5,3,2,10,Potential Loyal
409,2024-12-13,2.0,150.98,262.0,Active,1,2,3,6,Dormant
410,2025-08-31,1.0,269.89,1.0,Active,5,1,4,10,New
411,2025-08-11,7.0,148.67999999999998,21.0,Active,4,4,3,11,Loyal
412,2025-02-02,1.0,120.85,211.0,Active,2,1,3,6,Dormant
413,2024-11-28,2.0,971.78,277.0,Active,1,2,5,8,Dormant
414,2025-07-04,1.0,269.89,59.0,Active,3,1,4,8,Potential Loyal
415,2024-09-29,2.0,293.54,337.0,Active,1,2,5,8,Dormant
416,2025-08-03,15.0,191.85,29.0,Active,3,5,4,12,Loyal
417,2025-01-16,2.0,377.78,228.0,Active,2,2,5,9,Dormant
418,2025-04-23,1.0,229.39,131.0,Active,2,1,4,7,Dormant
419,2025-03-05,2.0,485.78,180.0,Active,2,2,5,9,Dormant
420,2025-07-11,1.0,155.41,52.0,Active,3,1,3,7,Potential Loyal
421,2025-02-06,1.0,269.89,207.0,Active,2,1,4,7,Dormant
422,2023-10-07,1.0,86.29,695.0,Cancelled,1,1,2,4,Lost
423,2025-08-19,19.0,310.90999999999997,13.0,Active,4,5,5,14,VIP
424,2025-08-13,23.0,367.77,19.0,Active,4,5,5,14,VIP
425,2025-09-01,8.0,79.92,0.0,Active,5,4,2,11,Potential Loyal
426,2025-08-06,4.0,179.96,26.0,Active,3,3,4,10,Loyal
427,2025-04-08,1.0,120.85,146.0,Active,2,1,3,6,Dormant
428,2025-06-05,1.0,188.89,88.0,Active,2,1,4,7,Dormant
429,2025-08-18,21.0,446.03999999999996,14.0,Active,4,5,5,14,VIP
430,2025-05-07,1.0,107.89,117.0,Active,2,1,2,5,Dormant
431,2025-08-20,2.0,19.98,12.0,Active,4,2,1,7,New
432,2025-08-18,5.0,124.94999999999999,14.0,Active,4,3,3,10,Loyal
433,2025-09-01,6.0,53.94,0.0,Active,5,3,2,10,Potential Loyal
434,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
435,2025-08-31,24.0,203.76,1.0,Active,5,5,4,14,VIP
436,2025-08-30,18.0,244.62,2.0,Active,5,5,4,14,VIP
437,2025-08-22,20.0,199.8,10.0,Active,5,5,4,14,VIP
438,2025-08-23,10.0,159.9,9.0,Active,5,4,3,12,Loyal
439,2025-08-31,5.0,99.94999999999999,1.0,Active,5,3,2,10,Potential Loyal
440,2025-01-20,1.0,539.89,224.0,Active,2,1,5,8,Dormant
441,2025-06-06,1.0,539.89,87.0,Active,2,1,5,8,Dormant
442,2025-06-21,18.0,899.82,72.0,Cancelled,2,5,5,12,Lost
443,2025-07-26,5.0,67.95,37.0,Active,3,3,2,8,Potential Loyal
444,2025-03-01,2.0,345.38,184.0,Active,2,2,5,9,Dormant
445,2025-05-05,2.0,150.98,119.0,Active,2,2,3,7,Dormant
446,2025-03-12,1.0,458.89,173.0,Active,2,1,5,8,Dormant
447,2025-08-20,1.0,13.59,12.0,Active,4,1,1,6,New
448,2025-01-08,1.0,269.89,236.0,Active,2,1,4,7,Dormant
449,2025-08-16,22.0,175.78,16.0,Active,4,5,4,13,VIP
450,2025-08-09,8.0,179.92,23.0,Active,3,4,4,11,Loyal
451,2024-10-13,2.0,150.98,323.0,Active,1,2,3,6,Dormant
452,2025-06-26,1.0,229.39,67.0,Cancelled,3,1,4,8,Potential Loyal
453,2025-08-09,6.0,299.94,23.0,Active,3,3,5,11,Loyal
454,2025-02-11,2.0,345.38,202.0,Active,2,2,5,9,Dormant
455,2025-05-23,16.0,179.04,101.0,Cancelled,2,5,4,11,Lost
456,2025-08-14,18.0,449.82,18.0,Active,4,5,5,14,VIP
457,2025-08-20,1.0,86.29,12.0,Active,4,1,2,7,New
458,2025-08-20,12.0,299.88,12.0,Active,4,4,5,13,VIP
459,2025-04-27,1.0,91.69,127.0,Active,2,1,2,5,Dormant
460,2025-08-22,6.0,41.94,10.0,Active,5,3,1,9,Potential Loyal
461,2024-12-12,1.0,107.89,263.0,Active,1,1,2,4,Dormant
462,2025-08-11,18.0,382.32,21.0,Active,4,5,5,14,VIP
463,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
464,2025-05-29,2.0,172.58,95.0,Active,2,2,3,7,Dormant
465,2025-08-13,8.0,127.92,19.0,Active,4,4,3,11,Loyal
466,2025-08-03,5.0,71.95,29.0,Active,3,3,2,8,Potential Loyal
467,2025-08-30,8.0,359.92,2.0,Active,5,4,5,14,VIP
468,2025-08-28,2.0,16.98,4.0,Active,5,2,1,8,New
469,2025-03-17,14.0,139.86,168.0,Cancelled,2,5,3,10,Lost
470,2024-10-30,1.0,91.69,306.0,Cancelled,1,1,2,4,Lost
471,2025-08-16,2.0,215.78,16.0,Active,4,2,4,10,New
472,2024-10-05,1.0,91.69,331.0,Active,1,1,2,4,Dormant
473,2024-12-25,2.0,293.54,250.0,Active,1,2,5,8,Dormant
474,2024-11-04,11.0,76.89,301.0,Cancelled,1,4,2,7,Lost
475,2025-08-03,13.0,324.87,29.0,Active,3,5,5,13,Loyal
476,2025-08-25,16.0,255.84,7.0,Cancelled,5,5,4,14,VIP
477,2024-09-02,1.0,120.85,364.0,Cancelled,1,1,3,5,Lost
478,2025-08-05,7.0,349.93,27.0,Active,3,4,5,12,Loyal
479,2025-08-21,8.0,67.92,11.0,Active,5,4,2,11,Potential Loyal
480,2025-08-16,12.0,254.88,16.0,Active,4,4,4,12,VIP
481,2025-01-16,6.0,76.74,228.0,Cancelled,2,3,2,7,Lost
482,2025-02-15,11.0,93.39,198.0,Cancelled,2,4,2,8,Lost
483,2025-08-20,9.0,404.91,12.0,Active,4,4,5,13,VIP
484,2025-06-10,2.0,971.78,83.0,Active,2,2,5,9,Dormant
485,2025-08-27,23.0,574.77,5.0,Active,5,5,5,15,VIP
486,2025-08-21,13.0,129.87,11.0,Active,5,5,3,13,Loyal
487,2024-10-05,1.0,269.89,331.0,Active,1,1,4,6,Dormant
488,2025-08-20,18.0,244.62,12.0,Active,4,5,4,13,VIP
489,2025-08-09,9.0,76.41,23.0,Active,3,4,2,9,Potential Loyal
490,2024-12-08,1.0,229.39,267.0,Cancelled,1,1,4,6,Lost
491,2025-08-04,6.0,299.94,28.0,Cancelled,3,3,5,11,Loyal
492,2025-01-31,1.0,172.69,213.0,Active,2,1,3,6,Dormant
493,2025-09-01,8.0,63.92,0.0,Active,5,4,2,11,Potential Loyal
494,2025-07-05,12.0,119.88,58.0,Active,3,4,3,10,Loyal
495,2025-08-27,5.0,49.95,5.0,Active,5,3,1,9,Potential Loyal
496,2024-11-27,1.0,75.49,278.0,Cancelled,1,1,2,4,Lost
497,2025-08-31,12.0,119.88,1.0,Active,5,4,3,12,Loyal
498,2025-01-17,1.0,172.69,227.0,Cancelled,2,1,3,6,Lost
499,2024-11-11,4.0,44.76,294.0,Cancelled,1,3,1,5,Lost
500,2025-08-29,10.0,99.9,3.0,Active,5,4,2,11,Potential Loyal
501,2025-03-29,1.0,97.09,156.0,Active,2,1,2,5,Dormant
502,2025-08-26,3.0,127.47,6.0,Active,5,3,3,11,Loyal
503,2025-08-16,2.0,25.58,16.0,Active,4,2,1,7,New
504,2025-08-22,9.0,314.91,10.0,Active,5,4,5,14,VIP
505,2025-08-04,9.0,89.91,28.0,Active,3,4,2,9,Potential Loyal
506,2025-05-07,1.0,155.41,117.0,Active,2,1,3,6,Dormant
507,2024-09-06,4.0,179.96,360.0,Cancelled,1,3,4,8,Lost
508,2025-08-27,4.0,199.96,5.0,Active,5,3,4,12,Loyal
509,2025-08-16,9.0,224.91,16.0,Active,4,4,4,12,VIP
510,2023-12-23,1.0,9.99,618.0,Cancelled,1,1,1,3,Lost
511,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
512,2025-08-30,3.0,127.47,2.0,Active,5,3,3,11,Loyal
513,2025-08-17,21.0,335.79,15.0,Active,4,5,5,14,VIP
514,2025-08-06,16.0,179.04,26.0,Active,3,5,4,12,Loyal
515,2025-08-18,15.0,127.35000000000001,14.0,Active,4,5,3,12,Loyal
516,2025-08-05,16.0,217.44,27.0,Active,3,5,4,12,Loyal
517,2025-06-08,2.0,917.78,85.0,Active,2,2,5,9,Dormant
518,2025-08-30,6.0,104.94,2.0,Active,5,3,2,10,Potential Loyal
519,2025-08-06,22.0,197.78,26.0,Active,3,5,4,12,Loyal
520,2025-06-22,2.0,39.98,71.0,Cancelled,2,2,1,5,Lost
521,2025-07-10,2.0,25.58,53.0,Cancelled,3,2,1,6,Potential Loyal
522,2025-08-17,13.0,187.07,15.0,Cancelled,4,5,4,13,VIP
523,2024-06-24,6.0,209.94,434.0,Cancelled,1,3,4,8,Lost
524,2025-08-28,9.0,129.51,4.0,Active,5,4,3,12,Loyal
525,2025-08-18,19.0,243.01,14.0,Active,4,5,4,13,VIP
526,2025-07-17,1.0,120.85,46.0,Active,3,1,3,7,Potential Loyal
527,2025-08-08,1.0,172.69,24.0,Active,3,1,3,7,Potential Loyal
528,2025-08-29,1.0,17.49,3.0,Active,5,1,1,7,New
529,2025-08-18,5.0,39.95,14.0,Active,4,3,1,8,Potential Loyal
530,2024-06-06,1.0,17.49,452.0,Cancelled,1,1,1,3,Lost
531,2025-08-25,7.0,349.93,7.0,Active,5,4,5,14,VIP
532,2025-08-06,5.0,79.95,26.0,Active,3,3,2,8,Potential Loyal
533,2025-08-29,12.0,239.88,3.0,Active,5,4,4,13,VIP
534,2025-08-25,8.0,399.92,7.0,Active,5,4,5,14,VIP
535,2025-09-01,23.0,294.16999999999996,0.0,Active,5,5,5,15,VIP
536,2025-03-14,1.0,172.69,171.0,Active,2,1,3,6,Dormant
537,2025-08-07,9.0,157.41,25.0,Active,3,4,3,10,Loyal
538,2025-08-27,18.0,629.82,5.0,Active,5,5,5,15,VIP
539,2025-02-05,2.0,345.38,208.0,Active,2,2,5,9,Dormant
540,2025-08-27,4.0,63.96,5.0,Active,5,3,2,10,Potential Loyal
541,2025-08-25,1.0,7.99,7.0,Active,5,1,1,7,New
542,2025-03-01,3.0,119.97,184.0,Cancelled,2,3,3,8,Lost
543,2025-08-28,4.0,39.96,4.0,Active,5,3,1,9,Potential Loyal
544,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
545,2024-01-15,1.0,269.89,595.0,Cancelled,1,1,4,6,Lost
546,2024-09-17,1.0,120.85,349.0,Active,1,1,3,5,Dormant
547,2025-09-01,13.0,227.36999999999998,0.0,Active,5,5,4,14,VIP
548,2024-11-18,2.0,276.26,287.0,Active,1,2,5,8,Dormant
549,2025-04-09,1.0,97.09,145.0,Active,2,1,2,5,Dormant
550,2025-09-01,11.0,439.89000000000004,0.0,Active,5,4,5,14,VIP
551,2025-08-28,11.0,175.89000000000001,4.0,Active,5,4,4,13,VIP
552,2025-01-23,2.0,276.26,221.0,Active,2,2,5,9,Dormant
553,2025-08-12,14.0,125.86,20.0,Active,4,5,3,12,Loyal
554,2025-08-08,2.0,31.98,24.0,Active,3,2,1,6,Potential Loyal
555,2025-08-06,20.0,159.8,26.0,Active,3,5,3,11,Loyal
556,2025-06-27,14.0,125.86,66.0,Cancelled,3,5,3,11,Loyal
557,2025-08-15,16.0,111.84,17.0,Active,4,5,3,12,Loyal
558,2025-08-13,10.0,79.9,19.0,Active,4,4,2,10,Potential Loyal
559,2024-12-22,1.0,97.09,253.0,Active,1,1,2,4,Dormant
560,2025-08-15,11.0,93.39,17.0,Active,4,4,2,10,Potential Loyal
561,2024-11-22,2.0,194.18,283.0,Active,1,2,4,7,Dormant
562,2025-08-05,16.0,111.84,27.0,Active,3,5,3,11,Loyal
563,2025-08-31,4.0,27.96,1.0,Active,5,3,1,9,Potential Loyal
564,2025-08-23,8.0,108.72,9.0,Active,5,4,3,12,Loyal
565,2025-08-30,7.0,174.92999999999998,2.0,Active,5,4,4,13,VIP
566,2025-04-16,3.0,25.47,138.0,Cancelled,2,3,1,6,Lost
567,2025-08-12,4.0,179.96,20.0,Active,4,3,4,11,Loyal
568,2024-07-25,9.0,179.91,403.0,Cancelled,1,4,4,9,Lost
569,2025-08-13,13.0,166.26999999999998,19.0,Active,4,5,3,12,Loyal
570,2024-11-20,1.0,75.49,285.0,Active,1,1,2,4,Dormant
571,2025-08-21,15.0,119.85000000000001,11.0,Active,5,5,3,13,Loyal
572,2025-06-03,1.0,138.13,90.0,Active,2,1,3,6,Dormant
573,2024-10-11,1.0,146.77,325.0,Cancelled,1,1,3,5,Lost
574,2025-08-16,4.0,57.56,16.0,Active,4,3,2,9,Potential Loyal
575,2025-08-06,3.0,43.17,26.0,Active,3,3,1,7,Potential Loyal
576,2025-08-23,11.0,175.89000000000001,9.0,Active,5,4,4,13,VIP
577,2025-08-10,2.0,27.18,22.0,Active,4,2,1,7,New
578,2024-12-22,1.0,75.49,253.0,Active,1,1,2,4,Dormant
579,2025-08-05,3.0,63.72,27.0,Active,3,3,2,8,Potential Loyal
580,2025-06-29,2.0,183.38,64.0,Active,3,2,4,9,Potential Loyal
581,2025-07-20,10.0,159.9,43.0,Active,3,4,3,10,Loyal
582,2025-08-12,10.0,143.9,20.0,Active,4,4,3,11,Loyal
583,2024-01-12,2.0,16.98,598.0,Cancelled,1,2,1,4,Lost
584,2025-01-09,6.0,95.94,235.0,Cancelled,2,3,2,7,Lost
585,2025-08-14,2.0,69.98,18.0,Active,4,2,2,8,New
586,2025-05-20,5.0,39.95,104.0,Cancelled,2,3,1,6,Lost
587,2025-02-15,2.0,345.38,198.0,Active,2,2,5,9,Dormant
588,2025-08-21,14.0,125.86,11.0,Active,5,5,3,13,Loyal
589,2025-02-22,12.0,101.88,191.0,Cancelled,2,4,2,8,Lost
590,2024-09-25,2.0,1079.78,341.0,Active,1,2,5,8,Dormant
591,2025-07-21,1.0,107.89,42.0,Active,3,1,2,6,Potential Loyal
592,2025-07-14,10.0,159.9,49.0,Active,3,4,3,10,Loyal
593,2025-06-03,2.0,1079.78,90.0,Active,2,2,5,9,Dormant
594,2025-08-27,8.0,63.92,5.0,Active,5,4,2,11,Potential Loyal
595,2025-08-28,22.0,175.78,4.0,Active,5,5,4,14,VIP
596,2025-08-03,16.0,217.44,29.0,Active,3,5,4,12,Loyal
597,2025-08-05,6.0,149.94,27.0,Active,3,3,3,9,Loyal
598,2025-01-22,1.0,75.49,222.0,Active,2,1,2,5,Dormant
599,2025-08-21,1.0,24.99,11.0,Active,5,1,1,7,New
600,2025-07-12,5.0,44.95,51.0,Active,3,3,1,7,Potential Loyal
601,2024-10-08,1.0,172.69,328.0,Active,1,1,3,5,Dormant
602,2025-08-11,5.0,79.95,21.0,Active,4,3,2,9,Potential Loyal
603,2025-08-06,2.0,19.98,26.0,Active,3,2,1,6,Potential Loyal
604,2025-08-16,6.0,95.94,16.0,Active,4,3,2,9,Potential Loyal
605,2025-08-11,1.0,9.99,21.0,Active,4,1,1,6,New
606,2025-07-25,4.0,33.96,38.0,Cancelled,3,3,1,7,Potential Loyal
607,2025-08-15,3.0,33.57,17.0,Active,4,3,1,8,Potential Loyal
608,2024-09-16,9.0,122.31,350.0,Cancelled,1,4,3,8,Lost
609,2025-08-23,6.0,149.94,9.0,Active,5,3,3,11,Loyal
610,2025-08-07,11.0,467.39000000000004,25.0,Active,3,4,5,12,Loyal
611,2025-08-26,8.0,55.92,6.0,Active,5,4,2,11,Potential Loyal
612,2025-05-05,3.0,47.97,119.0,Cancelled,2,3,1,6,Lost
613,2025-08-14,1.0,269.89,18.0,Active,4,1,4,9,New
614,2025-08-23,1.0,15.99,9.0,Active,5,1,1,7,New
615,2024-11-15,7.0,174.92999999999998,290.0,Cancelled,1,4,4,9,Lost
616,2025-03-27,1.0,107.89,158.0,Active,2,1,2,5,Dormant
617,2025-08-04,5.0,55.949999999999996,28.0,Active,3,3,2,8,Potential Loyal
618,2024-07-03,1.0,155.41,425.0,Cancelled,1,1,3,5,Lost
619,2024-12-29,2.0,1079.78,246.0,Active,2,2,5,9,Dormant
620,2024-10-11,2.0,194.18,325.0,Active,1,2,4,7,Dormant
621,2025-04-23,1.0,75.49,131.0,Cancelled,2,1,2,5,Lost
622,2024-11-15,2.0,31.98,290.0,Cancelled,1,2,1,4,Lost
623,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
624,2024-09-29,1.0,107.89,337.0,Active,1,1,2,4,Dormant
625,2025-08-19,1.0,155.41,13.0,Active,4,1,3,8,New
626,2025-04-18,9.0,449.91,136.0,Cancelled,2,4,5,11,Lost
627,2025-07-02,3.0,52.47,61.0,Active,3,3,2,8,Potential Loyal
628,2024-11-23,2.0,539.78,282.0,Cancelled,1,2,5,8,Lost
629,2025-08-28,10.0,69.9,4.0,Active,5,4,2,11,Potential Loyal
630,2025-07-07,3.0,74.97,56.0,Cancelled,3,3,2,8,Potential Loyal
631,2025-08-19,1.0,14.39,13.0,Active,4,1,1,6,New
632,2025-08-18,4.0,69.96,14.0,Active,4,3,2,9,Potential Loyal
633,2025-08-28,24.0,239.76,4.0,Active,5,5,4,14,VIP
634,2025-07-23,2.0,755.78,40.0,Active,3,2,5,10,Potential Loyal
635,2024-08-15,11.0,109.89,382.0,Cancelled,1,4,3,8,Lost
636,2024-12-16,2.0,215.78,259.0,Active,1,2,4,7,Dormant
637,2025-02-18,1.0,107.89,195.0,Active,2,1,2,5,Dormant
638,2025-08-11,6.0,47.94,21.0,Active,4,3,1,8,Potential Loyal
639,2025-04-21,1.0,146.77,133.0,Active,2,1,3,6,Dormant
640,2025-06-15,1.0,107.89,78.0,Cancelled,2,1,2,5,Lost
641,2025-08-28,5.0,71.95,4.0,Active,5,3,2,10,Potential Loyal
642,2025-08-05,4.0,99.96,27.0,Active,3,3,2,8,Potential Loyal
643,2025-08-10,21.0,285.39,22.0,Active,4,5,5,14,VIP
644,2025-08-28,15.0,239.85,4.0,Active,5,5,4,14,VIP
645,2025-08-12,8.0,199.92,20.0,Active,4,4,4,12,VIP
646,2025-08-10,3.0,47.97,22.0,Active,4,3,1,8,Potential Loyal
647,2025-08-23,17.0,223.83,9.0,Cancelled,5,5,4,14,VIP
648,2025-08-30,10.0,159.9,2.0,Active,5,4,3,12,Loyal
649,2025-08-18,7.0,78.33,14.0,Active,4,4,2,10,Potential Loyal
650,2025-08-07,19.0,291.81,25.0,Active,3,5,5,13,Loyal
651,2025-08-09,13.0,276.12,23.0,Active,3,5,4,12,Loyal
652,2025-09-01,3.0,63.72,0.0,Active,5,3,2,10,Potential Loyal
653,2025-08-15,7.0,279.93,17.0,Active,4,4,5,13,VIP
654,2025-05-02,14.0,201.46,122.0,Cancelled,2,5,4,11,Lost
655,2025-08-06,3.0,43.17,26.0,Active,3,3,1,7,Potential Loyal
656,2025-03-01,9.0,71.91,184.0,Cancelled,2,4,2,8,Lost
657,2025-08-07,3.0,29.97,25.0,Cancelled,3,3,1,7,Potential Loyal
658,2024-06-26,2.0,31.98,432.0,Cancelled,1,2,1,4,Lost
659,2025-07-22,7.0,48.93,41.0,Cancelled,3,4,1,8,Potential Loyal
660,2025-08-10,1.0,138.13,22.0,Active,4,1,3,8,New
661,2025-05-08,2.0,377.78,116.0,Active,2,2,5,9,Dormant
662,2025-08-26,3.0,38.37,6.0,Active,5,3,1,9,Potential Loyal
663,2024-06-24,4.0,57.56,434.0,Cancelled,1,3,2,6,Lost
664,2025-08-15,21.0,268.59,17.0,Active,4,5,4,13,VIP
665,2025-08-24,14.0,349.85999999999996,8.0,Active,5,5,5,15,VIP
666,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
667,2025-05-11,1.0,107.89,113.0,Active,2,1,2,5,Dormant
668,2025-08-31,1.0,7.99,1.0,Active,5,1,1,7,New
669,2025-08-18,16.0,399.84,14.0,Active,4,5,5,14,VIP
670,2024-12-17,5.0,42.45,258.0,Cancelled,1,3,1,5,Lost
671,2025-01-10,2.0,293.54,234.0,Active,2,2,5,9,Dormant
672,2025-08-11,9.0,89.91,21.0,Active,4,4,2,10,Potential Loyal
673,2025-08-30,1.0,12.79,2.0,Active,5,1,1,7,New
674,2025-08-03,6.0,59.94,29.0,Active,3,3,2,8,Potential Loyal
675,2025-08-25,9.0,449.91,7.0,Active,5,4,5,14,VIP
676,2025-09-01,12.0,599.88,0.0,Active,5,4,5,14,VIP
677,2025-07-14,1.0,146.77,49.0,Active,3,1,3,7,Potential Loyal
678,2025-08-18,11.0,274.89,14.0,Active,4,4,4,12,VIP
679,2024-12-04,11.0,109.89,271.0,Cancelled,1,4,3,8,Lost
680,2024-07-18,1.0,91.69,410.0,Active,1,1,2,4,Dormant
681,2025-07-29,22.0,467.28,34.0,Active,3,5,5,13,Loyal
682,2025-02-01,12.0,163.07999999999998,212.0,Cancelled,2,4,3,9,Lost
683,2025-08-04,19.0,555.01,28.0,Active,3,5,5,13,Loyal
684,2025-08-17,11.0,140.69,15.0,Active,4,4,3,11,Loyal
685,2025-08-21,7.0,111.93,11.0,Active,5,4,3,12,Loyal
686,2024-07-01,1.0,138.13,427.0,Active,1,1,3,5,Dormant
687,2025-08-23,11.0,158.29000000000002,9.0,Active,5,4,3,12,Loyal
688,2025-08-08,1.0,242.89,24.0,Active,3,1,4,8,Potential Loyal
689,2025-04-07,1.0,377.89,147.0,Active,2,1,5,8,Dormant
690,2024-11-21,1.0,172.69,284.0,Active,1,1,3,5,Dormant
691,2024-08-14,4.0,51.16,383.0,Cancelled,1,3,2,6,Lost
692,2025-08-02,2.0,99.98,30.0,Active,3,2,2,7,Potential Loyal
693,2024-08-03,5.0,249.95000000000002,394.0,Cancelled,1,3,4,8,Lost
694,2025-06-17,2.0,183.38,76.0,Active,2,2,4,8,Dormant
695,2025-08-10,2.0,15.98,22.0,Active,4,2,1,7,New
696,2025-08-10,10.0,99.9,22.0,Active,4,4,2,10,Potential Loyal
697,2025-04-01,1.0,172.69,153.0,Active,2,1,3,6,Dormant
698,2025-08-22,9.0,143.91,10.0,Active,5,4,3,12,Loyal
699,2025-08-03,4.0,63.96,29.0,Active,3,3,2,8,Potential Loyal
700,2025-02-22,10.0,84.9,191.0,Cancelled,2,4,2,8,Lost
701,2025-08-30,13.0,241.87,2.0,Active,5,5,4,14,VIP
702,2025-08-14,9.0,101.91,18.0,Active,4,4,2,10,Potential Loyal
703,2025-01-27,2.0,215.78,217.0,Active,2,2,4,8,Dormant
704,2025-08-19,3.0,29.97,13.0,Active,4,3,1,8,Potential Loyal
705,2025-08-08,16.0,255.84,24.0,Active,3,5,4,12,Loyal
706,2025-09-01,9.0,71.91,0.0,Active,5,4,2,11,Potential Loyal
707,2025-08-30,3.0,47.97,2.0,Active,5,3,1,9,Potential Loyal
708,2025-04-27,1.0,485.89,127.0,Active,2,1,5,8,Dormant
709,2025-08-06,11.0,123.08999999999999,26.0,Active,3,4,3,10,Loyal
710,2025-08-03,11.0,98.89,29.0,Active,3,4,2,9,Potential Loyal
711,2025-08-29,1.0,269.89,3.0,Active,5,1,4,10,New
712,2025-02-18,1.0,97.09,195.0,Active,2,1,2,5,Dormant
713,2025-08-14,4.0,84.96,18.0,Active,4,3,2,9,Potential Loyal
714,2025-07-07,1.0,97.09,56.0,Active,3,1,2,6,Potential Loyal
715,2025-04-29,1.0,215.89,125.0,Active,2,1,4,7,Dormant
716,2025-08-16,18.0,899.82,16.0,Active,4,5,5,14,VIP
717,2025-08-03,8.0,279.92,29.0,Active,3,4,5,12,Loyal
718,2025-08-31,19.0,303.81,1.0,Active,5,5,5,15,VIP
719,2025-08-03,7.0,174.92999999999998,29.0,Active,3,4,4,11,Loyal
720,2025-08-06,1.0,22.49,26.0,Active,3,1,1,5,Potential Loyal
721,2025-08-29,11.0,384.89000000000004,3.0,Active,5,4,5,14,VIP
722,2025-09-01,13.0,129.87,0.0,Active,5,5,3,13,Loyal
723,2025-08-27,22.0,281.38,5.0,Active,5,5,5,15,VIP
724,2025-08-09,1.0,49.99,23.0,Active,3,1,1,5,Potential Loyal
725,2023-12-11,1.0,107.89,630.0,Cancelled,1,1,2,4,Lost
726,2025-09-01,22.0,246.17999999999998,0.0,Active,5,5,4,14,VIP
727,2025-08-07,17.0,169.83,25.0,Active,3,5,3,11,Loyal
728,2025-08-26,21.0,1049.79,6.0,Active,5,5,5,15,VIP
729,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
730,2024-11-04,1.0,269.89,301.0,Active,1,1,4,6,Dormant
731,2025-08-31,15.0,299.84999999999997,1.0,Active,5,5,5,15,VIP
