customer_id,plan_name,annualized_revenue,churn_probability,risk_level,retention_priority
629,Basic,83.88,0.8184,High,Priority 2 - High Risk / Medium-Low Value
1824,Standard,191.88,0.8184,High,Priority 1 - High Risk / High Value
22214,Premium,269.88,0.8184,High,Priority 1 - High Risk / High Value
11530,Standard,191.88,0.8182,High,Priority 1 - High Risk / High Value
24415,Premium,299.88,0.818,High,Priority 1 - High Risk / High Value
34242,Basic,119.88,0.8179,High,Priority 1 - High Risk / High Value
2868,Basic,95.88,0.8177,High,Priority 2 - High Risk / Medium-Low Value
38154,Premium,209.88,0.8175,High,Priority 1 - High Risk / High Value
2971,Standard,191.88,0.8173,High,Priority 1 - High Risk / High Value
22705,Basic,119.88,0.8171,High,Priority 1 - High Risk / High Value
10452,Basic,119.88,0.8171,High,Priority 1 - High Risk / High Value
29554,Basic,83.88,0.817,High,Priority 2 - High Risk / Medium-Low Value
871,Standard,172.68,0.8166,High,Priority 1 - High Risk / High Value
6635,Basic,119.88,0.8166,High,Priority 1 - High Risk / High Value
7496,Standard,191.88,0.8163,High,Priority 1 - High Risk / High Value
23175,Premium,269.88,0.8161,High,Priority 1 - High Risk / High Value
28148,Standard,172.68,0.816,High,Priority 1 - High Risk / High Value
50983,Premium,269.88,0.8159,High,Priority 1 - High Risk / High Value
24422,Basic,119.88,0.8155,High,Priority 1 - High Risk / High Value
4072,Standard,134.28,0.8155,High,Priority 1 - High Risk / High Value
9831,Basic,119.88,0.8155,High,Priority 1 - High Risk / High Value
30649,Standard,153.48,0.8154,High,Priority 1 - High Risk / High Value
14943,Basic,119.88,0.8153,High,Priority 1 - High Risk / High Value
21883,Basic,95.88,0.8153,High,Priority 2 - High Risk / Medium-Low Value
39182,Standard,134.28,0.8152,High,Priority 1 - High Risk / High Value
9436,Basic,83.88,0.8152,High,Priority 2 - High Risk / Medium-Low Value
28330,Basic,107.88,0.8151,High,Priority 2 - High Risk / Medium-Low Value
38857,Standard,191.88,0.8151,High,Priority 1 - High Risk / High Value
16457,Standard,191.88,0.815,High,Priority 1 - High Risk / High Value
49753,Premium,239.88,0.8149,High,Priority 1 - High Risk / High Value
42460,Basic,119.88,0.8149,High,Priority 1 - High Risk / High Value
10207,Premium,299.88,0.8147,High,Priority 1 - High Risk / High Value
20180,Premium,299.88,0.8145,High,Priority 1 - High Risk / High Value
34428,Standard,163.07999999999998,0.8144,High,Priority 1 - High Risk / High Value
51134,Standard,134.28,0.8142,High,Priority 1 - High Risk / High Value
3958,Basic,119.88,0.8138,High,Priority 1 - High Risk / High Value
7001,Premium,299.88,0.8137,High,Priority 1 - High Risk / High Value
21634,Premium,299.88,0.8134,High,Priority 1 - High Risk / High Value
19633,Premium,254.88,0.8132,High,Priority 1 - High Risk / High Value
9442,Basic,101.88,0.8131,High,Priority 2 - High Risk / Medium-Low Value
36483,Premium,299.88,0.813,High,Priority 1 - High Risk / High Value
19147,Basic,83.88,0.8127,High,Priority 2 - High Risk / Medium-Low Value
45685,Premium,209.88,0.8126,High,Priority 1 - High Risk / High Value
19477,Basic,101.88,0.8123,High,Priority 2 - High Risk / Medium-Low Value
41367,Basic,101.88,0.8123,High,Priority 2 - High Risk / Medium-Low Value
39020,Standard,153.48,0.8122,High,Priority 1 - High Risk / High Value
7856,Premium,299.88,0.8122,High,Priority 1 - High Risk / High Value
6799,Standard,153.48,0.8119,High,Priority 1 - High Risk / High Value
40323,Standard,191.88,0.8118,High,Priority 1 - High Risk / High Value
21741,Basic,119.88,0.8118,High,Priority 1 - High Risk / High Value
48250,Basic,119.88,0.8117,High,Priority 1 - High Risk / High Value
11208,Basic,119.88,0.8116,High,Priority 1 - High Risk / High Value
14287,Basic,119.88,0.8115,High,Priority 1 - High Risk / High Value
36035,Standard,172.68,0.8112,High,Priority 1 - High Risk / High Value
22953,Premium,299.88,0.8111,High,Priority 1 - High Risk / High Value
40952,Premium,299.88,0.811,High,Priority 1 - High Risk / High Value
38224,Standard,191.88,0.8106,High,Priority 1 - High Risk / High Value
12599,Basic,83.88,0.8106,High,Priority 2 - High Risk / Medium-Low Value
25614,Basic,107.88,0.8106,High,Priority 2 - High Risk / Medium-Low Value
6689,Basic,119.88,0.8101,High,Priority 1 - High Risk / High Value
26580,Standard,191.88,0.8101,High,Priority 1 - High Risk / High Value
46283,Basic,83.88,0.81,High,Priority 2 - High Risk / Medium-Low Value
38059,Standard,134.28,0.8099,High,Priority 1 - High Risk / High Value
43428,Basic,83.88,0.8099,High,Priority 2 - High Risk / Medium-Low Value
33780,Standard,191.88,0.8098,High,Priority 1 - High Risk / High Value
3384,Standard,163.07999999999998,0.8097,High,Priority 1 - High Risk / High Value
1919,Standard,134.28,0.8097,High,Priority 1 - High Risk / High Value
32801,Premium,254.88,0.8096,High,Priority 1 - High Risk / High Value
32883,Basic,119.88,0.8093,High,Priority 1 - High Risk / High Value
12056,Basic,119.88,0.8093,High,Priority 1 - High Risk / High Value
8145,Basic,119.88,0.8093,High,Priority 1 - High Risk / High Value
7404,Basic,107.88,0.8092,High,Priority 2 - High Risk / Medium-Low Value
8570,Standard,191.88,0.8092,High,Priority 1 - High Risk / High Value
7930,Basic,101.88,0.8092,High,Priority 2 - High Risk / Medium-Low Value
22110,Basic,107.88,0.809,High,Priority 2 - High Risk / Medium-Low Value
41575,Enterprise,419.88,0.8089,High,Priority 1 - High Risk / High Value
36288,Premium,209.88,0.8086,High,Priority 1 - High Risk / High Value
42478,Standard,163.07999999999998,0.8085,High,Priority 1 - High Risk / High Value
21881,Standard,163.07999999999998,0.8085,High,Priority 1 - High Risk / High Value
9364,Standard,191.88,0.8085,High,Priority 1 - High Risk / High Value
21950,Standard,191.88,0.8084,High,Priority 1 - High Risk / High Value
26225,Standard,191.88,0.8083,High,Priority 1 - High Risk / High Value
49313,Basic,83.88,0.8083,High,Priority 2 - High Risk / Medium-Low Value
11008,Premium,239.88,0.8082,High,Priority 1 - High Risk / High Value
28207,Basic,101.88,0.8081,High,Priority 2 - High Risk / Medium-Low Value
44899,Standard,191.88,0.8079,High,Priority 1 - High Risk / High Value
43038,Enterprise,509.88,0.8076,High,Priority 1 - High Risk / High Value
51267,Premium,299.88,0.8074,High,Priority 1 - High Risk / High Value
49803,Basic,83.88,0.8074,High,Priority 2 - High Risk / Medium-Low Value
20636,Basic,95.88,0.8073,High,Priority 2 - High Risk / Medium-Low Value
42830,Premium,254.88,0.8072,High,Priority 1 - High Risk / High Value
38271,Premium,269.88,0.8072,High,Priority 1 - High Risk / High Value
26181,Standard,191.88,0.8071,High,Priority 1 - High Risk / High Value
6775,Basic,83.88,0.8071,High,Priority 2 - High Risk / Medium-Low Value
14974,Basic,95.88,0.8071,High,Priority 2 - High Risk / Medium-Low Value
7839,Basic,101.88,0.8068,High,Priority 2 - High Risk / Medium-Low Value
51268,Basic,101.88,0.8067,High,Priority 2 - High Risk / Medium-Low Value
26238,Premium,239.88,0.8067,High,Priority 1 - High Risk / High Value
36975,Basic,95.88,0.8065,High,Priority 2 - High Risk / Medium-Low Value
11804,Basic,101.88,0.8065,High,Priority 2 - High Risk / Medium-Low Value
51873,Premium,209.88,0.8065,High,Priority 1 - High Risk / High Value
5022,Premium,299.88,0.8064,High,Priority 1 - High Risk / High Value
6912,Standard,191.88,0.8064,High,Priority 1 - High Risk / High Value
24652,Standard,172.68,0.8062,High,Priority 1 - High Risk / High Value
12075,Basic,101.88,0.8061,High,Priority 2 - High Risk / Medium-Low Value
16789,Standard,191.88,0.8058,High,Priority 1 - High Risk / High Value
45818,Basic,119.88,0.8057,High,Priority 1 - High Risk / High Value
46097,Standard,134.28,0.8056,High,Priority 1 - High Risk / High Value
24426,Basic,83.88,0.8052,High,Priority 2 - High Risk / Medium-Low Value
47025,Basic,101.88,0.8051,High,Priority 2 - High Risk / Medium-Low Value
41073,Standard,172.68,0.8051,High,Priority 1 - High Risk / High Value
25984,Standard,153.48,0.805,High,Priority 1 - High Risk / High Value
19345,Basic,101.88,0.805,High,Priority 2 - High Risk / Medium-Low Value
29749,Standard,15.99,0.8046,High,Priority 2 - High Risk / Medium-Low Value
23815,Basic,107.88,0.8046,High,Priority 2 - High Risk / Medium-Low Value
21619,Standard,163.07999999999998,0.8044,High,Priority 1 - High Risk / High Value
18702,Standard,153.48,0.8043,High,Priority 1 - High Risk / High Value
49778,Premium,269.88,0.8042,High,Priority 1 - High Risk / High Value
24146,Basic,119.88,0.804,High,Priority 1 - High Risk / High Value
20875,Basic,119.88,0.804,High,Priority 1 - High Risk / High Value
34947,Premium,299.88,0.8039,High,Priority 1 - High Risk / High Value
46619,Standard,163.07999999999998,0.8039,High,Priority 1 - High Risk / High Value
30966,Basic,119.88,0.8037,High,Priority 1 - High Risk / High Value
34597,Basic,119.88,0.8035,High,Priority 1 - High Risk / High Value
19577,Standard,172.68,0.8034,High,Priority 1 - High Risk / High Value
48629,Basic,119.88,0.8031,High,Priority 1 - High Risk / High Value
43190,Standard,153.48,0.803,High,Priority 1 - High Risk / High Value
49596,Standard,191.88,0.8029,High,Priority 1 - High Risk / High Value
9631,Standard,191.88,0.8028,High,Priority 1 - High Risk / High Value
6670,Standard,134.28,0.8026,High,Priority 1 - High Risk / High Value
39073,Standard,191.88,0.8025,High,Priority 1 - High Risk / High Value
9096,Basic,119.88,0.8025,High,Priority 1 - High Risk / High Value
7454,Premium,299.88,0.8025,High,Priority 1 - High Risk / High Value
5838,Basic,119.88,0.8023,High,Priority 1 - High Risk / High Value
5117,Premium,269.88,0.8023,High,Priority 1 - High Risk / High Value
6739,Standard,153.48,0.8023,High,Priority 1 - High Risk / High Value
5606,Standard,191.88,0.8022,High,Priority 1 - High Risk / High Value
26168,Premium,209.88,0.8021,High,Priority 1 - High Risk / High Value
2816,Standard,172.68,0.8021,High,Priority 1 - High Risk / High Value
31322,Premium,209.88,0.8021,High,Priority 1 - High Risk / High Value
21751,Standard,191.88,0.8021,High,Priority 1 - High Risk / High Value
4952,Standard,163.07999999999998,0.802,High,Priority 1 - High Risk / High Value
24662,Standard,191.88,0.802,High,Priority 1 - High Risk / High Value
25280,Standard,172.68,0.8019,High,Priority 1 - High Risk / High Value
47214,Standard,163.07999999999998,0.8017,High,Priority 1 - High Risk / High Value
19136,Standard,153.48,0.8017,High,Priority 1 - High Risk / High Value
524,Standard,172.68,0.8016,High,Priority 1 - High Risk / High Value
6657,Enterprise,599.88,0.8013,High,Priority 1 - High Risk / High Value
3692,Premium,254.88,0.8012,High,Priority 1 - High Risk / High Value
50503,Standard,153.48,0.8012,High,Priority 1 - High Risk / High Value
38781,Premium,254.88,0.8011,High,Priority 1 - High Risk / High Value
18102,Basic,83.88,0.8011,High,Priority 2 - High Risk / Medium-Low Value
29200,Premium,299.88,0.8007,High,Priority 1 - High Risk / High Value
42805,Premium,269.88,0.8004,High,Priority 1 - High Risk / High Value
1577,Premium,209.88,0.8004,High,Priority 1 - High Risk / High Value
8870,Basic,119.88,0.8002,High,Priority 1 - High Risk / High Value
1780,Basic,119.88,0.8002,High,Priority 1 - High Risk / High Value
7174,Basic,101.88,0.8,High,Priority 2 - High Risk / Medium-Low Value
30541,Standard,191.88,0.8,High,Priority 1 - High Risk / High Value
16689,Basic,83.88,0.7999,High,Priority 2 - High Risk / Medium-Low Value
22526,Basic,119.88,0.7999,High,Priority 1 - High Risk / High Value
22314,Standard,191.88,0.7994,High,Priority 1 - High Risk / High Value
29899,Basic,101.88,0.7988,High,Priority 2 - High Risk / Medium-Low Value
11381,Premium,299.88,0.7988,High,Priority 1 - High Risk / High Value
4873,Basic,119.88,0.7987,High,Priority 1 - High Risk / High Value
8001,Standard,172.68,0.7986,High,Priority 1 - High Risk / High Value
26639,Basic,119.88,0.7985,High,Priority 1 - High Risk / High Value
30765,Standard,134.28,0.7984,High,Priority 1 - High Risk / High Value
44103,Basic,83.88,0.7983,High,Priority 2 - High Risk / Medium-Low Value
40696,Premium,239.88,0.798,High,Priority 1 - High Risk / High Value
2054,Standard,172.68,0.798,High,Priority 1 - High Risk / High Value
41246,Premium,239.88,0.798,High,Priority 1 - High Risk / High Value
41629,Basic,107.88,0.7978,High,Priority 2 - High Risk / Medium-Low Value
3413,Premium,269.88,0.7976,High,Priority 1 - High Risk / High Value
19508,Basic,119.88,0.7975,High,Priority 1 - High Risk / High Value
12104,Basic,95.88,0.7975,High,Priority 2 - High Risk / Medium-Low Value
49278,Premium,239.88,0.7972,High,Priority 1 - High Risk / High Value
12317,Basic,107.88,0.7971,High,Priority 2 - High Risk / Medium-Low Value
42525,Basic,95.88,0.7971,High,Priority 2 - High Risk / Medium-Low Value
15163,Basic,83.88,0.7969,High,Priority 2 - High Risk / Medium-Low Value
35881,Standard,172.68,0.7966,High,Priority 1 - High Risk / High Value
48469,Basic,107.88,0.7963,High,Priority 2 - High Risk / Medium-Low Value
34408,Enterprise,479.88,0.7959,High,Priority 1 - High Risk / High Value
14900,Premium,254.88,0.7958,High,Priority 1 - High Risk / High Value
43458,Basic,119.88,0.7955,High,Priority 1 - High Risk / High Value
10855,Standard,191.88,0.7954,High,Priority 1 - High Risk / High Value
34680,Basic,119.88,0.7951,High,Priority 1 - High Risk / High Value
12291,Premium,254.88,0.7947,High,Priority 1 - High Risk / High Value
50653,Premium,299.88,0.7945,High,Priority 1 - High Risk / High Value
2301,Basic,8.99,0.7941,High,Priority 2 - High Risk / Medium-Low Value
27777,Basic,6.99,0.7936,High,Priority 2 - High Risk / Medium-Low Value
467,Enterprise,539.88,0.7935,High,Priority 1 - High Risk / High Value
22494,Basic,119.88,0.7934,High,Priority 1 - High Risk / High Value
38591,Enterprise,509.88,0.7934,High,Priority 1 - High Risk / High Value
29567,Basic,107.88,0.7933,High,Priority 2 - High Risk / Medium-Low Value
3368,Premium,299.88,0.7932,High,Priority 1 - High Risk / High Value
13036,Basic,95.88,0.793,High,Priority 2 - High Risk / Medium-Low Value
43766,Standard,191.88,0.7927,High,Priority 1 - High Risk / High Value
47895,Standard,172.68,0.7927,High,Priority 1 - High Risk / High Value
12441,Basic,95.88,0.7927,High,Priority 2 - High Risk / Medium-Low Value
49316,Premium,239.88,0.7926,High,Priority 1 - High Risk / High Value
44741,Basic,9.99,0.7926,High,Priority 2 - High Risk / Medium-Low Value
44216,Premium,254.88,0.7926,High,Priority 1 - High Risk / High Value
34744,Basic,101.88,0.7925,High,Priority 2 - High Risk / Medium-Low Value
27391,Basic,107.88,0.7925,High,Priority 2 - High Risk / Medium-Low Value
22871,Standard,191.88,0.7923,High,Priority 1 - High Risk / High Value
34712,Enterprise,419.88,0.7918,High,Priority 1 - High Risk / High Value
22444,Premium,269.88,0.7917,High,Priority 1 - High Risk / High Value
9929,Basic,119.88,0.7916,High,Priority 1 - High Risk / High Value
35863,Standard,163.07999999999998,0.7915,High,Priority 1 - High Risk / High Value
48531,Basic,107.88,0.7913,High,Priority 2 - High Risk / Medium-Low Value
28494,Basic,101.88,0.7913,High,Priority 2 - High Risk / Medium-Low Value
49715,Premium,269.88,0.7911,High,Priority 1 - High Risk / High Value
37027,Basic,95.88,0.7908,High,Priority 2 - High Risk / Medium-Low Value
5464,Standard,172.68,0.7908,High,Priority 1 - High Risk / High Value
1459,Standard,163.07999999999998,0.7907,High,Priority 1 - High Risk / High Value
6700,Premium,299.88,0.7906,High,Priority 1 - High Risk / High Value
26119,Enterprise,419.88,0.7904,High,Priority 1 - High Risk / High Value
3462,Standard,172.68,0.7904,High,Priority 1 - High Risk / High Value
14541,Standard,134.28,0.7902,High,Priority 1 - High Risk / High Value
26134,Basic,83.88,0.7902,High,Priority 2 - High Risk / Medium-Low Value
18306,Standard,163.07999999999998,0.79,High,Priority 1 - High Risk / High Value
32957,Enterprise,539.88,0.79,High,Priority 1 - High Risk / High Value
35749,Standard,191.88,0.7899,High,Priority 1 - High Risk / High Value
29412,Premium,209.88,0.7899,High,Priority 1 - High Risk / High Value
21744,Standard,191.88,0.7898,High,Priority 1 - High Risk / High Value
15103,Standard,191.88,0.7898,High,Priority 1 - High Risk / High Value
12663,Standard,134.28,0.7897,High,Priority 1 - High Risk / High Value
28190,Premium,299.88,0.7896,High,Priority 1 - High Risk / High Value
32705,Premium,269.88,0.7893,High,Priority 1 - High Risk / High Value
34514,Premium,254.88,0.7892,High,Priority 1 - High Risk / High Value
21814,Basic,119.88,0.7891,High,Priority 1 - High Risk / High Value
32906,Basic,119.88,0.7891,High,Priority 1 - High Risk / High Value
30503,Basic,101.88,0.7888,High,Priority 2 - High Risk / Medium-Low Value
20980,Basic,83.88,0.7885,High,Priority 2 - High Risk / Medium-Low Value
11235,Basic,107.88,0.7885,High,Priority 2 - High Risk / Medium-Low Value
18566,Enterprise,599.88,0.7884,High,Priority 1 - High Risk / High Value
13614,Basic,95.88,0.7884,High,Priority 2 - High Risk / Medium-Low Value
27831,Premium,254.88,0.7884,High,Priority 1 - High Risk / High Value
33715,Premium,209.88,0.7883,High,Priority 1 - High Risk / High Value
2769,Premium,299.88,0.7881,High,Priority 1 - High Risk / High Value
8808,Standard,191.88,0.7879,High,Priority 1 - High Risk / High Value
17265,Standard,191.88,0.7879,High,Priority 1 - High Risk / High Value
22443,Basic,119.88,0.7878,High,Priority 1 - High Risk / High Value
45712,Basic,95.88,0.7878,High,Priority 2 - High Risk / Medium-Low Value
31812,Basic,83.88,0.7876,High,Priority 2 - High Risk / Medium-Low Value
49889,Standard,134.28,0.7876,High,Priority 1 - High Risk / High Value
